date,open,high,low,close,volume
2025-10-01 09:15:00+05:30,1868.0,1877.0,1868.0,1873.0,128451
2025-10-01 09:16:00+05:30,1873.1,1875.2,1872.3,1872.8,52139
2025-10-01 09:17:00+05:30,1873.0,1873.0,1865.7,1868.1,87378
2025-10-01 09:18:00+05:30,1868.0,1869.1,1866.9,1868.1,33480
2025-10-01 09:19:00+05:30,1869.0,1870.8,1868.1,1870.0,32173
2025-10-01 09:20:00+05:30,1869.7,1872.5,1869.4,1871.4,31537
2025-10-01 09:21:00+05:30,1871.3,1871.9,1869.8,1871.1,9734
2025-10-01 09:22:00+05:30,1871.1,1872.3,1870.3,1871.4,9933
2025-10-01 09:23:00+05:30,1871.4,1871.6,1870.4,1871.3,12236
2025-10-01 09:24:00+05:30,1871.5,1872.8,1870.6,1871.1,15253
2025-10-01 09:25:00+05:30,1871.9,1872.1,1870.2,1871.0,29107
2025-10-01 09:26:00+05:30,1870.9,1870.9,1868.3,1869.0,13179
2025-10-01 09:27:00+05:30,1868.3,1870.0,1868.3,1869.5,13914
2025-10-01 09:28:00+05:30,1869.5,1871.1,1868.8,1870.0,17407
2025-10-01 09:29:00+05:30,1870.0,1870.0,1868.3,1868.4,9617
2025-10-01 09:30:00+05:30,1868.3,1869.0,1868.1,1868.2,9171
2025-10-01 09:31:00+05:30,1868.5,1868.5,1867.0,1867.4,19720
2025-10-01 09:32:00+05:30,1867.5,1867.6,1862.8,1863.8,28077
2025-10-01 09:33:00+05:30,1863.7,1865.0,1863.5,1865.0,17980
2025-10-01 09:34:00+05:30,1865.6,1866.5,1865.0,1865.8,18821
2025-10-01 09:35:00+05:30,1865.8,1867.8,1865.8,1867.4,15535
2025-10-01 09:36:00+05:30,1867.1,1868.2,1867.0,1867.5,17774
2025-10-01 09:37:00+05:30,1867.3,1867.5,1867.0,1867.0,6298
2025-10-01 09:38:00+05:30,1867.0,1868.8,1866.7,1868.8,18637
2025-10-01 09:39:00+05:30,1868.6,1870.8,1868.3,1869.8,26549
2025-10-01 09:40:00+05:30,1869.7,1869.8,1869.0,1869.2,8288
2025-10-01 09:41:00+05:30,1869.2,1869.6,1869.2,1869.4,6874
2025-10-01 09:42:00+05:30,1869.0,1872.0,1869.0,1870.3,23489
2025-10-01 09:43:00+05:30,1870.2,1870.2,1868.6,1869.3,12139
2025-10-01 09:44:00+05:30,1869.3,1869.3,1868.1,1868.5,12946
2025-10-01 09:45:00+05:30,1868.4,1868.4,1867.6,1867.6,9215
2025-10-01 09:46:00+05:30,1867.6,1867.8,1866.7,1867.1,8280
2025-10-01 09:47:00+05:30,1867.1,1867.1,1866.0,1866.2,9220
2025-10-01 09:48:00+05:30,1866.2,1866.2,1865.0,1865.7,10739
2025-10-01 09:49:00+05:30,1865.7,1866.5,1865.7,1866.4,15249
2025-10-01 09:50:00+05:30,1866.0,1866.4,1865.0,1865.1,9449
2025-10-01 09:51:00+05:30,1865.5,1865.5,1861.0,1862.1,27818
2025-10-01 09:52:00+05:30,1862.1,1863.7,1861.3,1863.5,16556
2025-10-01 09:53:00+05:30,1863.5,1863.9,1862.7,1862.9,11704
2025-10-01 09:54:00+05:30,1862.9,1863.8,1862.6,1863.8,19432
2025-10-01 09:55:00+05:30,1863.8,1864.8,1863.2,1863.2,7950
2025-10-01 09:56:00+05:30,1863.2,1863.4,1863.0,1863.3,8733
2025-10-01 09:57:00+05:30,1863.2,1864.4,1863.2,1863.6,7284
2025-10-01 09:58:00+05:30,1863.6,1864.3,1863.3,1863.9,16620
2025-10-01 09:59:00+05:30,1863.9,1863.9,1863.5,1863.8,8295
2025-10-01 10:00:00+05:30,1863.8,1864.2,1863.4,1864.2,12389
2025-10-01 10:01:00+05:30,1864.2,1866.6,1864.0,1866.0,19008
2025-10-01 10:02:00+05:30,1866.0,1866.4,1865.7,1866.3,11163
2025-10-01 10:03:00+05:30,1866.3,1866.3,1863.7,1865.0,7783
2025-10-01 10:04:00+05:30,1865.1,1865.1,1863.9,1865.0,12439
2025-10-01 10:05:00+05:30,1864.9,1865.5,1864.6,1865.3,2309
2025-10-01 10:06:00+05:30,1865.3,1865.3,1864.0,1864.0,1451
2025-10-01 10:07:00+05:30,1864.4,1865.1,1864.1,1864.3,12169
2025-10-01 10:08:00+05:30,1864.5,1866.7,1864.4,1865.6,32037
2025-10-01 10:09:00+05:30,1865.8,1866.7,1865.2,1865.8,9465
2025-10-01 10:10:00+05:30,1865.8,1866.0,1865.5,1865.8,3784
2025-10-01 10:11:00+05:30,1865.8,1865.9,1863.3,1863.6,8992
2025-10-01 10:12:00+05:30,1863.3,1863.3,1862.5,1862.6,7729
2025-10-01 10:13:00+05:30,1862.6,1862.6,1862.4,1862.5,2958
2025-10-01 10:14:00+05:30,1862.5,1863.4,1862.4,1862.8,12804
2025-10-01 10:15:00+05:30,1862.5,1863.1,1862.5,1862.9,3935
2025-10-01 10:16:00+05:30,1862.9,1863.0,1861.2,1861.4,11793
2025-10-01 10:17:00+05:30,1861.4,1861.4,1858.7,1860.5,26220
2025-10-01 10:18:00+05:30,1860.4,1861.4,1859.7,1860.8,9996
2025-10-01 10:19:00+05:30,1860.8,1861.9,1860.4,1861.9,4620
2025-10-01 10:20:00+05:30,1861.6,1861.8,1861.0,1861.6,4036
2025-10-01 10:21:00+05:30,1861.6,1861.6,1861.1,1861.2,1283
2025-10-01 10:22:00+05:30,1861.2,1861.2,1860.9,1861.1,3389
2025-10-01 10:23:00+05:30,1861.0,1861.1,1860.8,1860.8,4761
2025-10-01 10:24:00+05:30,1861.1,1861.6,1861.0,1861.0,12874
2025-10-01 10:25:00+05:30,1861.5,1861.7,1861.0,1861.3,6057
2025-10-01 10:26:00+05:30,1861.3,1861.3,1861.0,1861.2,13025
2025-10-01 10:27:00+05:30,1861.2,1861.2,1860.3,1861.1,44287
2025-10-01 10:28:00+05:30,1861.1,1861.1,1860.7,1861.1,8349
2025-10-01 10:29:00+05:30,1861.1,1861.1,1860.3,1861.0,7635
2025-10-01 10:30:00+05:30,1860.4,1861.0,1860.3,1860.8,3592
2025-10-01 10:31:00+05:30,1860.3,1862.3,1860.3,1862.0,38275
2025-10-01 10:32:00+05:30,1862.2,1863.8,1861.9,1863.1,19495
2025-10-01 10:33:00+05:30,1863.1,1863.5,1861.7,1863.2,9305
2025-10-01 10:34:00+05:30,1863.2,1864.7,1863.0,1864.5,23037
2025-10-01 10:35:00+05:30,1864.0,1865.2,1863.4,1865.1,50085
2025-10-01 10:36:00+05:30,1865.1,1865.1,1863.0,1863.0,8250
2025-10-01 10:37:00+05:30,1863.0,1863.6,1862.8,1863.3,2296
2025-10-01 10:38:00+05:30,1863.3,1863.3,1862.8,1863.1,8188
2025-10-01 10:39:00+05:30,1863.3,1863.5,1863.0,1863.3,2678
2025-10-01 10:40:00+05:30,1863.3,1864.0,1863.3,1863.7,8745
2025-10-01 10:41:00+05:30,1863.7,1863.7,1862.1,1862.1,1727
2025-10-01 10:42:00+05:30,1862.2,1862.2,1861.3,1861.6,3476
2025-10-01 10:43:00+05:30,1861.6,1861.6,1861.0,1861.0,3078
2025-10-01 10:44:00+05:30,1861.0,1861.2,1860.8,1861.1,2842
2025-10-01 10:45:00+05:30,1861.1,1861.1,1860.6,1860.6,2648
2025-10-01 10:46:00+05:30,1860.6,1860.9,1860.4,1860.5,2668
2025-10-01 10:47:00+05:30,1860.3,1862.2,1860.1,1861.8,9682
2025-10-01 10:48:00+05:30,1861.9,1862.0,1861.3,1861.7,3251
2025-10-01 10:49:00+05:30,1861.7,1861.8,1861.3,1861.5,2604
2025-10-01 10:50:00+05:30,1861.5,1861.8,1860.7,1861.3,5669
2025-10-01 10:51:00+05:30,1861.2,1861.3,1860.2,1860.5,9201
2025-10-01 10:52:00+05:30,1860.5,1860.5,1860.2,1860.2,1643
2025-10-01 10:53:00+05:30,1860.2,1860.4,1860.1,1860.3,5444
2025-10-01 10:54:00+05:30,1860.0,1860.0,1858.0,1858.1,24095
2025-10-01 10:55:00+05:30,1858.1,1859.1,1857.8,1858.2,19757
2025-10-01 10:56:00+05:30,1858.2,1858.2,1855.9,1856.9,49861
2025-10-01 10:57:00+05:30,1856.7,1857.7,1856.4,1857.2,16491
2025-10-01 10:58:00+05:30,1857.2,1857.6,1857.0,1857.6,19768
2025-10-01 10:59:00+05:30,1857.6,1859.0,1857.5,1858.1,9759
2025-10-01 11:00:00+05:30,1858.1,1859.7,1857.5,1857.7,15775
2025-10-01 11:01:00+05:30,1857.7,1858.3,1857.4,1857.4,5977
2025-10-01 11:02:00+05:30,1857.7,1858.9,1857.4,1858.0,7605
2025-10-01 11:03:00+05:30,1858.0,1858.3,1857.7,1858.1,6940
2025-10-01 11:04:00+05:30,1858.1,1858.1,1857.3,1857.7,6542
2025-10-01 11:05:00+05:30,1857.7,1858.4,1857.3,1858.4,24874
2025-10-01 11:06:00+05:30,1858.4,1859.6,1858.0,1859.3,21706
2025-10-01 11:07:00+05:30,1859.3,1861.0,1859.3,1860.9,25996
2025-10-01 11:08:00+05:30,1860.9,1863.7,1860.6,1863.6,29031
2025-10-01 11:09:00+05:30,1863.3,1864.6,1863.2,1863.9,7851
2025-10-01 11:10:00+05:30,1863.9,1863.9,1863.2,1863.7,5279
2025-10-01 11:11:00+05:30,1863.7,1863.7,1862.0,1862.4,3383
2025-10-01 11:12:00+05:30,1862.1,1863.7,1862.1,1863.3,4029
2025-10-01 11:13:00+05:30,1863.6,1863.6,1862.5,1863.1,4727
2025-10-01 11:14:00+05:30,1863.1,1863.5,1862.5,1862.9,3748
2025-10-01 11:15:00+05:30,1862.9,1866.0,1862.9,1866.0,23210
2025-10-01 11:16:00+05:30,1866.1,1867.7,1865.5,1867.2,9008
2025-10-01 11:17:00+05:30,1867.2,1869.8,1866.7,1869.8,19077
2025-10-01 11:18:00+05:30,1869.8,1869.9,1868.8,1869.4,11615
2025-10-01 11:19:00+05:30,1869.4,1869.5,1867.4,1867.4,18994
2025-10-01 11:20:00+05:30,1867.3,1869.1,1867.2,1868.9,41697
2025-10-01 11:21:00+05:30,1868.9,1869.2,1867.9,1868.1,4221
2025-10-01 11:22:00+05:30,1868.4,1869.9,1868.4,1869.5,12942
2025-10-01 11:23:00+05:30,1869.5,1869.9,1868.6,1869.2,4219
2025-10-01 11:24:00+05:30,1869.2,1869.4,1868.3,1868.7,5796
2025-10-01 11:25:00+05:30,1868.7,1869.1,1868.0,1869.0,8099
2025-10-01 11:26:00+05:30,1869.0,1869.7,1868.1,1869.0,10244
2025-10-01 11:27:00+05:30,1869.0,1869.8,1868.6,1869.0,12004
2025-10-01 11:28:00+05:30,1869.0,1870.0,1868.1,1868.9,10130
2025-10-01 11:29:00+05:30,1868.9,1869.8,1868.1,1869.7,9129
2025-10-01 11:30:00+05:30,1869.7,1869.7,1869.0,1869.3,6559
2025-10-01 11:31:00+05:30,1869.4,1870.4,1869.0,1869.9,15265
2025-10-01 11:32:00+05:30,1869.9,1870.4,1869.1,1869.5,7586
2025-10-01 11:33:00+05:30,1869.5,1869.5,1867.8,1868.5,6818
2025-10-01 11:34:00+05:30,1868.5,1868.9,1868.2,1868.5,4129
2025-10-01 11:35:00+05:30,1868.7,1871.3,1868.4,1868.7,101470
2025-10-01 11:36:00+05:30,1868.4,1868.7,1865.7,1865.7,75564
2025-10-01 11:37:00+05:30,1866.2,1866.3,1865.1,1865.3,8692
2025-10-01 11:38:00+05:30,1865.3,1865.8,1865.0,1865.7,7860
2025-10-01 11:39:00+05:30,1865.7,1865.7,1865.0,1865.0,6191
2025-10-01 11:40:00+05:30,1865.0,1866.2,1864.7,1864.9,16876
2025-10-01 11:41:00+05:30,1864.9,1865.1,1863.9,1864.8,23465
2025-10-01 11:42:00+05:30,1864.6,1867.0,1864.6,1866.9,69830
2025-10-01 11:43:00+05:30,1867.0,1870.2,1866.9,1870.1,32809
2025-10-01 11:44:00+05:30,1870.1,1871.5,1869.8,1871.5,15332
2025-10-01 11:45:00+05:30,1871.9,1872.0,1871.0,1871.9,14511
2025-10-01 11:46:00+05:30,1871.9,1874.0,1871.7,1872.4,18159
2025-10-01 11:47:00+05:30,1872.3,1872.3,1870.9,1871.3,3061
2025-10-01 11:48:00+05:30,1871.3,1871.3,1869.3,1870.0,21358
2025-10-01 11:49:00+05:30,1870.0,1870.0,1869.3,1869.9,32875
2025-10-01 11:50:00+05:30,1869.9,1869.9,1868.9,1869.7,2879
2025-10-01 11:51:00+05:30,1869.7,1869.7,1869.4,1869.7,3027
2025-10-01 11:52:00+05:30,1870.0,1870.0,1868.3,1868.3,3363
2025-10-01 11:53:00+05:30,1868.0,1868.0,1866.9,1867.7,6339
2025-10-01 11:54:00+05:30,1867.7,1868.0,1867.4,1867.9,4908
2025-10-01 11:55:00+05:30,1868.0,1868.0,1867.5,1867.6,14798
2025-10-01 11:56:00+05:30,1867.6,1868.0,1867.2,1867.9,29097
2025-10-01 11:57:00+05:30,1867.9,1868.0,1867.5,1867.5,7981
2025-10-01 11:58:00+05:30,1868.0,1868.0,1867.3,1868.0,4769
2025-10-01 11:59:00+05:30,1868.0,1868.0,1867.3,1867.9,13761
2025-10-01 12:00:00+05:30,1867.9,1868.0,1867.5,1867.8,24230
2025-10-01 12:01:00+05:30,1867.8,1868.0,1867.4,1867.7,7694
2025-10-01 12:02:00+05:30,1867.7,1867.7,1866.1,1867.6,6884
2025-10-01 12:03:00+05:30,1867.6,1867.9,1866.9,1867.8,9279
2025-10-01 12:04:00+05:30,1867.9,1870.5,1867.9,1870.5,39010
2025-10-01 12:05:00+05:30,1870.5,1871.0,1869.2,1869.8,8956
2025-10-01 12:06:00+05:30,1869.9,1870.3,1869.1,1869.4,4959
2025-10-01 12:07:00+05:30,1869.4,1870.2,1869.4,1870.1,8704
2025-10-01 12:08:00+05:30,1870.2,1871.4,1870.1,1871.0,9094
2025-10-01 12:09:00+05:30,1871.1,1871.2,1870.5,1870.9,10756
2025-10-01 12:10:00+05:30,1871.0,1871.2,1870.2,1871.1,5448
2025-10-01 12:11:00+05:30,1871.1,1871.4,1870.3,1871.4,12837
2025-10-01 12:12:00+05:30,1871.5,1872.4,1871.3,1872.2,6047
2025-10-01 12:13:00+05:30,1872.2,1872.2,1870.7,1870.7,17936
2025-10-01 12:14:00+05:30,1870.7,1871.2,1870.6,1871.2,5281
2025-10-01 12:15:00+05:30,1870.7,1872.2,1870.7,1871.9,10860
2025-10-01 12:16:00+05:30,1872.3,1872.8,1871.7,1872.7,7353
2025-10-01 12:17:00+05:30,1872.7,1872.7,1871.8,1871.9,3422
2025-10-01 12:18:00+05:30,1871.9,1872.6,1871.8,1872.1,4528
2025-10-01 12:19:00+05:30,1872.1,1872.9,1871.9,1872.6,6043
2025-10-01 12:20:00+05:30,1872.6,1874.1,1872.4,1874.0,21440
2025-10-01 12:21:00+05:30,1874.0,1874.1,1872.5,1873.0,4763
2025-10-01 12:22:00+05:30,1873.0,1873.0,1871.6,1872.2,4391
2025-10-01 12:23:00+05:30,1872.2,1872.8,1872.2,1872.6,8551
2025-10-01 12:24:00+05:30,1872.6,1872.6,1870.7,1871.6,10026
2025-10-01 12:25:00+05:30,1871.6,1871.6,1870.1,1870.8,11906
2025-10-01 12:26:00+05:30,1870.1,1871.2,1870.0,1871.2,17904
2025-10-01 12:27:00+05:30,1870.8,1871.8,1870.6,1871.5,13222
2025-10-01 12:28:00+05:30,1871.5,1871.8,1870.7,1871.8,8847
2025-10-01 12:29:00+05:30,1871.8,1872.6,1871.6,1872.0,7120
2025-10-01 12:30:00+05:30,1872.0,1872.0,1870.5,1870.6,36849
2025-10-01 12:31:00+05:30,1870.3,1870.3,1869.5,1869.7,18051
2025-10-01 12:32:00+05:30,1869.5,1870.0,1869.5,1869.9,5540
2025-10-01 12:33:00+05:30,1869.9,1869.9,1867.7,1867.8,6650
2025-10-01 12:34:00+05:30,1867.8,1868.6,1867.2,1868.0,9236
2025-10-01 12:35:00+05:30,1868.0,1868.2,1867.1,1867.8,7649
2025-10-01 12:36:00+05:30,1868.1,1868.1,1866.5,1866.9,7283
2025-10-01 12:37:00+05:30,1866.9,1868.2,1866.5,1867.1,5385
2025-10-01 12:38:00+05:30,1868.1,1868.1,1867.0,1867.8,12588
2025-10-01 12:39:00+05:30,1867.8,1868.1,1867.0,1867.5,6238
2025-10-01 12:40:00+05:30,1867.1,1867.4,1866.9,1867.2,4794
2025-10-01 12:41:00+05:30,1867.2,1867.5,1866.0,1867.0,8043
2025-10-01 12:42:00+05:30,1866.8,1867.0,1865.9,1866.3,5968
2025-10-01 12:43:00+05:30,1866.3,1866.4,1865.6,1866.0,4952
2025-10-01 12:44:00+05:30,1866.0,1866.0,1864.6,1865.0,12544
2025-10-01 12:45:00+05:30,1865.0,1865.6,1864.1,1865.3,7645
2025-10-01 12:46:00+05:30,1865.3,1865.3,1863.8,1864.3,10022
2025-10-01 12:47:00+05:30,1864.3,1865.3,1863.7,1865.3,9053
2025-10-01 12:48:00+05:30,1865.3,1866.7,1865.2,1866.2,15569
2025-10-01 12:49:00+05:30,1866.2,1866.2,1865.6,1866.0,6946
2025-10-01 12:50:00+05:30,1866.1,1866.1,1865.0,1865.9,6244
2025-10-01 12:51:00+05:30,1865.9,1866.0,1865.2,1865.8,6016
2025-10-01 12:52:00+05:30,1865.8,1867.0,1865.2,1865.6,9724
2025-10-01 12:53:00+05:30,1865.6,1865.7,1865.2,1865.5,4919
