date,open,high,low,close,volume
2024-12-02 09:15:00+05:30,1679.3,1701.2,1675.3,1697.4,313152
2024-12-02 10:15:00+05:30,1697.4,1703.9,1697.1,1701.4,263969
2024-12-02 11:15:00+05:30,1701.4,1705.3,1697.6,1698.9,157914
2024-12-02 12:15:00+05:30,1698.9,1707.7,1697.7,1706.1,136292
2024-12-02 13:15:00+05:30,1706.1,1714.6,1704.9,1714.4,139716
2024-12-02 14:15:00+05:30,1714.4,1716.6,1711.2,1715.3,213794
2024-12-02 15:15:00+05:30,1715.3,1715.6,1710.7,1710.7,140126
2024-12-03 09:15:00+05:30,1728.4,1729.4,1706.4,1714.2,323258
2024-12-03 10:15:00+05:30,1714.2,1720.2,1713.4,1717.3,268997
2024-12-03 11:15:00+05:30,1718.0,1719.8,1710.4,1712.4,186524
2024-12-03 12:15:00+05:30,1712.4,1717.0,1708.4,1714.6,238099
2024-12-03 13:15:00+05:30,1714.6,1724.1,1713.8,1723.5,197985
2024-12-03 14:15:00+05:30,1723.4,1724.0,1717.0,1718.6,443532
2024-12-03 15:15:00+05:30,1718.6,1719.6,1713.6,1717.5,153551
2024-12-04 09:15:00+05:30,1710.8,1742.8,1709.4,1725.6,370542
2024-12-04 10:15:00+05:30,1725.6,1730.5,1723.5,1725.1,209895
2024-12-04 11:15:00+05:30,1725.7,1729.4,1713.7,1723.9,219454
2024-12-04 12:15:00+05:30,1724.0,1726.4,1721.7,1725.5,161412
2024-12-04 13:15:00+05:30,1725.5,1734.0,1723.0,1732.7,192324
2024-12-04 14:15:00+05:30,1732.7,1733.3,1723.1,1729.1,425988
2024-12-04 15:15:00+05:30,1729.1,1731.3,1724.4,1725.0,224740
2024-12-05 09:15:00+05:30,1728.0,1744.8,1723.6,1739.2,356999
2024-12-05 10:15:00+05:30,1739.2,1739.4,1726.7,1731.9,214431
2024-12-05 11:15:00+05:30,1731.9,1747.1,1728.6,1741.2,293579
2024-12-05 12:15:00+05:30,1741.2,1750.5,1737.7,1750.3,271185
2024-12-05 13:15:00+05:30,1750.7,1756.9,1745.7,1754.7,327518
2024-12-05 14:15:00+05:30,1754.7,1761.8,1736.4,1758.8,1033971
2024-12-05 15:15:00+05:30,1758.3,1758.8,1751.1,1753.0,253065
2024-12-06 09:15:00+05:30,1764.8,1764.8,1745.0,1752.3,220273
2024-12-06 10:15:00+05:30,1752.3,1757.3,1743.7,1746.7,100684
2024-12-06 11:15:00+05:30,1746.7,1754.0,1745.8,1752.0,92381
2024-12-06 12:15:00+05:30,1752.0,1752.0,1746.6,1749.8,100929
2024-12-06 13:15:00+05:30,1750.2,1751.6,1746.6,1750.8,133991
2024-12-06 14:15:00+05:30,1750.7,1756.7,1747.2,1751.5,368393
2024-12-06 15:15:00+05:30,1751.5,1755.6,1749.0,1753.0,154318
2024-12-09 09:15:00+05:30,1747.2,1768.4,1745.6,1746.5,356700
2024-12-09 10:15:00+05:30,1746.5,1748.1,1739.7,1744.8,138292
2024-12-09 11:15:00+05:30,1744.8,1748.3,1741.4,1742.2,74092
2024-12-09 12:15:00+05:30,1742.2,1745.4,1739.4,1743.1,74844
2024-12-09 13:15:00+05:30,1743.1,1745.6,1741.2,1742.4,84766
2024-12-09 14:15:00+05:30,1742.4,1750.0,1741.7,1745.4,210036
2024-12-09 15:15:00+05:30,1745.4,1749.0,1744.9,1745.4,127744
2024-12-10 09:15:00+05:30,1734.5,1745.1,1725.0,1738.0,401437
2024-12-10 10:15:00+05:30,1738.1,1744.6,1733.8,1734.3,126711
2024-12-10 11:15:00+05:30,1734.3,1737.6,1729.6,1732.0,115376
2024-12-10 12:15:00+05:30,1731.6,1731.9,1724.1,1725.0,119509
2024-12-10 13:15:00+05:30,1725.0,1726.7,1721.8,1724.9,140456
2024-12-10 14:15:00+05:30,1724.9,1734.2,1722.1,1730.9,443939
2024-12-10 15:15:00+05:30,1730.9,1734.0,1729.4,1730.5,262068
2024-12-11 09:15:00+05:30,1733.3,1738.0,1718.6,1723.0,157791
2024-12-11 10:15:00+05:30,1723.0,1737.3,1719.9,1732.9,119863
2024-12-11 11:15:00+05:30,1733.1,1734.8,1723.9,1724.6,125650
2024-12-11 12:15:00+05:30,1724.6,1728.6,1721.9,1727.8,126584
2024-12-11 13:15:00+05:30,1727.7,1727.9,1723.8,1725.6,88398
2024-12-11 14:15:00+05:30,1725.4,1734.9,1720.6,1731.4,386596
2024-12-11 15:15:00+05:30,1731.3,1734.4,1722.3,1723.7,278642
2024-12-12 09:15:00+05:30,1736.3,1775.3,1729.4,1768.3,991983
2024-12-12 10:15:00+05:30,1768.1,1768.7,1753.0,1757.7,357372
2024-12-12 11:15:00+05:30,1757.7,1759.1,1750.0,1756.4,160665
2024-12-12 12:15:00+05:30,1756.8,1765.3,1753.3,1758.8,340360
2024-12-12 13:15:00+05:30,1758.8,1762.1,1754.1,1755.5,302497
2024-12-12 14:15:00+05:30,1755.5,1759.8,1753.9,1757.0,573433
2024-12-12 15:15:00+05:30,1757.0,1757.9,1750.7,1752.0,283830
2024-12-13 09:15:00+05:30,1749.0,1757.7,1745.5,1751.4,165479
2024-12-13 10:15:00+05:30,1751.4,1751.7,1729.4,1735.2,135539
2024-12-13 11:15:00+05:30,1735.1,1757.9,1734.0,1752.6,248959
2024-12-13 12:15:00+05:30,1752.5,1766.0,1748.6,1758.4,190474
2024-12-13 13:15:00+05:30,1758.4,1772.2,1754.9,1764.7,218777
